utterance_id,emotion,speaker_gender,crop_side,start,end,path,vlm_analysis
Ses03F_impro06_F002,sad,F,left,19.1355,23.5856,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F002.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a still posture, suggesting a contemplative or focused state. She is engaged in an activity involving her hands, possibly fidgeting or manipulating something small. As the video progresses, her expression remains largely unchanged, maintaining a sense of concentration. Later, there is a subtle shift in her demeanor; her mouth corners turn upwards briefly, forming a slight smile, indicating a momentary change to a more positive emotion. This smile is accompanied by a slight upward tilt of her head, suggesting a reaction to something pleasant or amusing. Throughout the video, her body language remains relatively static, with minimal movement beyond the initial hand manipulation. The overall impression is one of quiet focus that transitions to a brief moment of positive engagement."
Ses03F_impro06_F003,sad,F,left,25.4324,31.1063,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F003.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a relatively still posture, suggesting a contemplative or focused state. She is engaged in an activity involving her hands, possibly fidgeting or manipulating something small. As the video progresses, her expression remains largely unchanged, maintaining a sense of concentration. Later, there is a subtle shift in her demeanor; her mouth corners turn upwards briefly, forming a slight smile, indicating a momentary positive emotion, perhaps amusement or satisfaction. This change is accompanied by a slight upward tilt of her head, suggesting a shift in attention or a reaction to something off-screen. Throughout the video, her eyebrows remain neutral, and her gaze stays primarily downward, reinforcing the impression of introspection or focus on a task. The overall impression is one of a calm, focused individual whose expression briefly lightens with a hint of positive emotion."
Ses03F_impro06_F004,sad,F,left,31.2621,34.7999,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F004.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, suggesting a pensive or contemplative state. She remains relatively still, with minimal body movement, indicating a focused internal state. As she speaks, her mouth moves, and her teeth become briefly visible. Her eyebrows remain neutral throughout, showing no significant change in angle. Later, her mouth corners turn upwards into a brief smile, suggesting a shift to a more positive emotion. This smile coincides with a slight upward tilt of her head, indicating a moment of connection or acknowledgment. Her gaze shifts towards the camera during this brief smile, further reinforcing the positive shift in her emotional state. Following this, her expression returns to neutral, and her gaze returns to its initial downward position. Throughout the video, her body language remains relatively static, with minimal movement beyond the subtle shifts in head posture and facial expressions. The overall impression is one of a transition from a neutral, possibly introspective state to a brief moment of positive engagement, before returning to a more neutral demeanor."
Ses03F_impro06_F005,sad,F,left,34.8667,43.5889,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F005.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a still posture, suggesting focus on an object in her lap. She is manipulating something small with her hands, possibly fidgeting or assembling parts. As the video progresses, her expression subtly shifts to a more pensive look, indicated by a slight furrowing of her brows. This change suggests a transition from neutrality to contemplation or mild concern. Her gaze remains fixed on her hands, and her body language continues to be static, reinforcing her absorption in the task. Later, her expression returns to neutral, and her mouth corners relax. Throughout the video, her facial actions are minimal, primarily involving subtle lip movements associated with talking. Her head remains relatively still, with only minor tilts and nods, further emphasizing her concentration. The overall impression is one of focused engagement in a quiet, indoor setting, with her demeanor shifting subtly between neutral, pensive, and briefly smiling."
Ses03F_impro06_F006,sad,F,left,43.8114,47.4382,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F006.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a relatively still posture, suggesting focus on an object in her lap. She is manipulating something small with her hands, possibly fidgeting or assembling parts. As the video progresses, her expression shifts to one of concentration, with her eyebrows remaining neutral and her gaze fixed downward. Her body language remains consistent, with minimal movement aside from subtle hand motions. Later, her expression becomes more serious, with her mouth corners turning slightly upwards, indicating a shift in her thoughts or emotions. This change is accompanied by a slight upward tilt of her head, suggesting a moment of contemplation or realization. Throughout the video, her facial expressions remain subtle, primarily reflecting her engagement with the task at hand. The overall impression is one of focused attention and a gradual transition from neutrality to a more thoughtful state."
Ses03F_impro06_F007,sad,F,left,54.3359,57.1617,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F007.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she fidgets with her hands, suggesting a pensive or contemplative state. As the video progresses, her expression shifts to a more serious demeanor, with her mouth corners becoming more neutral. She continues to fidget with her hands, indicating a level of internal focus or preoccupation. Later, her expression softens slightly, and a subtle smile emerges, accompanied by a slight upward tilt of her head. This change suggests a transition from seriousness to a more relaxed and possibly content state. Throughout the video, her eyebrows remain relatively neutral, without significant furrowing or raising. The combination of her downward gaze, hand fidgeting, and initial serious expression indicates an introspective or thoughtful mood. The emergence of a slight smile and the upward head tilt suggest a shift towards a more positive emotional state. The consistent fidgeting throughout the video reinforces the impression of underlying tension or preoccupation, even as her overall demeanor becomes more relaxed."
Ses03F_impro06_F008,sad,F,left,57.3397,60.0098,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F008.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, suggesting introspection or contemplation. She fidgets with her hands, indicating a degree of nervousness or discomfort. As she speaks, her mouth moves, and her teeth become briefly visible. Her eyebrows remain relatively neutral throughout, showing no significant change in angle. Later, her head lifts slightly, and her gaze shifts upwards, as if addressing someone off-camera. This shift in posture and gaze suggests a transition from internal focus to external engagement. Her facial expression becomes more animated as she continues speaking, reflecting an increase in engagement and interest. The subtle upturn of her mouth corners towards the end indicates a slight positive shift in her emotional state, possibly a fleeting smile. Throughout the video, her body language remains relatively still, with minimal movement beyond the initial hand fidgeting. The combination of her upward gaze, animated facial expressions, and slight smile suggests a transition from a neutral or slightly negative state to a more engaged and positive one."
Ses03F_impro06_F009,sad,F,left,60.0766,63.3252,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F009.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, suggesting a pensive or contemplative mood. She remains relatively still, with minimal body movement, indicating a focused internal state. As she speaks, her facial expressions shift subtly; her mouth moves to form words, and her eyebrows remain neutral, showing no significant change in angle. Her gaze occasionally shifts upwards, possibly towards an interviewer off-screen, but her overall demeanor remains calm and composed. Later, her expression becomes more serious, with her mouth corners turning slightly upwards, hinting at a subtle smile. This slight upturn of her mouth corners suggests a transition from neutrality to a more positive or engaged emotional state. Throughout the video, her body language remains consistent, with minimal movement and a steady posture, reinforcing the impression of a thoughtful and controlled emotional state. The combination of her downward gaze, minimal body movement, and subtle facial changes suggests a progression from a neutral, introspective state to a more engaged and slightly positive emotional state."
Ses03F_impro06_F010,sad,F,left,63.7924,73.8052,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F010.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she fidgets with her hands, suggesting a pensive or contemplative mood. As the video progresses, her expression shifts to one of sadness or concern, evidenced by her continued downward gaze and the subtle furrowing of her brows. She remains seated throughout, maintaining a relatively still posture with minimal body movement. Later, her expression returns to neutral, though her gaze remains downward, indicating a return to a more introspective state. Throughout the video, her facial expressions and body language suggest a transition from neutrality to sadness or concern, followed by a return to a neutral state. The key indicators of these emotions include the initial downturned mouth corners, the later furrowing of the brows, and the consistent downward gaze."
Ses03F_impro06_F011,sad,F,left,74.5172,79.0786,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F011.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she exhibits minimal body movement, suggesting a contemplative or focused state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts from downward to forward, further reinforcing this change. Throughout the video, her eyebrows remain relatively neutral, without significant furrowing or raising. She maintains a calm and composed demeanor, with no dramatic changes in posture or body language. The combination of the upward mouth corners, the shift in gaze, and the subtle head tilt all contribute to the interpretation of a positive emotional shift."
Ses03F_impro06_F012,sad,F,left,79.2343,83.0392,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F012.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she exhibits minimal body movement, suggesting a pensive or contemplative state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts from downward to forward, further reinforcing this change. Throughout the video, her eyebrows remain relatively neutral, without significant furrowing or raising. She maintains a calm and composed demeanor, with no dramatic changes in posture or body language beyond the subtle shifts in head position and gaze. The overall impression is of a woman transitioning from a neutral, possibly introspective state to a more engaged and mildly positive one, reflected in her facial expressions and subtle head movements."
Ses03F_impro06_F013,sad,F,left,83.5509,88.7576,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F013.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she exhibits minimal body movement, suggesting a pensive or contemplative state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts slightly upwards, reflecting a change in focus or attention. Throughout the video, her eyebrows remain relatively neutral, without significant furrowing or raising. She maintains a calm and composed demeanor, with no dramatic changes in posture or body language. The combination of the subtle smile, upward head tilt, and redirected gaze suggests a shift from neutrality to a mild positive emotion, possibly curiosity or contentment. The overall impression is one of a calm and thoughtful individual whose expression subtly evolves throughout the short clip."
Ses03F_impro06_F014,sad,F,left,92.0507,98.9038,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F014.avi,"The woman begins with a neutral expression, her mouth corners slightly upturned, suggesting a relaxed demeanor. Her gaze is directed downwards towards her lap, indicating focus on something held there. She sits with her head tilted slightly down, maintaining a still posture that conveys calmness. As she speaks, her facial expressions remain subtle, with minimal movement in her eyebrows and mouth. Her body language is relaxed, with hands resting on her lap, further reinforcing a sense of ease. Later, her expression shifts to a more serious tone, marked by a slight furrowing of her brows and a tightening of her lips. This change suggests a transition from neutrality to seriousness, possibly reflecting increased concentration or concern about the topic of conversation. Her head remains relatively still, but her gaze becomes more direct, looking straight ahead. Throughout the video, her overall demeanor transitions from calm and neutral to serious and focused, driven by subtle changes in facial expressions and gaze direction."
Ses03F_impro06_F015,sad,F,left,103.888,108.8276,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F015.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she remains relatively still, suggesting a contemplative or pensive state. She is fidgeting with something in her hands, possibly a small object or her own hair, indicating a degree of nervousness or preoccupation. As the scene progresses, her expression shifts subtly; her mouth corners turn upwards into a slight smile, and her gaze lifts to meet the camera directly. This change suggests a transition from a neutral or slightly negative emotion to a more positive or engaged state. Her head tilts upwards slightly, further reinforcing this shift. The subtle smile, combined with the direct gaze and upward head tilt, indicates a growing sense of confidence or engagement with the viewer. Throughout the clip, her body language remains relatively static, with minimal movement beyond the initial fidgeting, which continues even after the emotional shift occurs. The overall impression is that she moves from a state of quiet contemplation to a more open and engaged interaction with the camera."
Ses03F_impro06_F016,sad,F,left,109.2504,113.9007,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F016.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she exhibits minimal body movement, suggesting a focused or contemplative state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards briefly, indicating a fleeting smile. This change coincides with a slight upward tilt of her head, suggesting a momentary positive emotion or acknowledgment. Her gaze also shifts slightly upwards during this brief smile, further reinforcing the change in her emotional state. Following this, her expression returns to its initial neutral state, with her mouth corners returning to their slightly downturned position, and her gaze and head posture returning to their original positions. Throughout the video, her eyebrows remain relatively neutral, without significant raising or furrowing. The overall impression is that she transitions from a neutral, possibly pensive state to a brief moment of positivity before returning to neutrality. The subtle changes in her facial expressions, particularly the brief smile, are the primary indicators of her emotional shift."
Ses03F_impro06_F017,sad,F,left,114.101,116.9491,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F017.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards at her hands. Her head is tilted slightly down, indicating concentration on the task at hand. She is seated, with her body relatively still, suggesting focus and engagement. As she continues, her facial expressions remain consistent, with no significant changes in eyebrow position or mouth shape. Her gaze remains fixed on her hands, and her head posture does not change. Her body language also remains static, reinforcing her focused demeanor. Later, her mouth corners turn upwards into a brief smile, suggesting a shift to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, indicating a moment of satisfaction or amusement. The smile is the primary indicator of this shift in emotion, transitioning from a neutral or concentrated state to a brief moment of happiness. Throughout the video, her eyebrows maintain a natural, slightly arched shape, and her eye corners appear neutral. The lighting remains dim throughout, casting subtle shadows on her face."
Ses03F_impro06_F018,sad,F,left,117.2161,120.205,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F018.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a still posture, suggesting a focused or contemplative state. She is manipulating an unseen object with her hands, indicating engagement in a task. As the video progresses, her expression subtly shifts to a more pensive look, with her mouth corners becoming more neutral. This change in expression is accompanied by a slight upward tilt of her head, suggesting a shift in thought or focus. Her gaze remains downward, but her head movement indicates increased attention to her hands. Throughout the video, her body language remains relatively static, with minimal movement beyond the subtle head tilt and hand manipulation. The overall impression is one of quiet concentration and introspection, with a slight increase in pensiveness as the video continues."
Ses03F_impro06_F019,sad,F,left,121.6439,124.8925,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F019.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a relaxed posture with minimal body movement. She is focused on something in her lap, possibly fiddling with an object. As the video progresses, her expression shifts to one of slight concern or pensiveness, indicated by subtle furrowing of her brows and a more pronounced downward tilt of her mouth corners. Her gaze remains fixed on her hands, suggesting continued focus or contemplation. Later, her expression returns to neutral, though still tinged with a hint of pensiveness. Throughout the video, her facial actions primarily involve subtle lip movements, possibly related to silent speech or inner thought. Her head remains relatively still, with only minor tilts and nods, reinforcing her focused demeanor. Her body language remains consistent, with minimal movement, further emphasizing her concentration. The combination of her downward gaze, subtle brow furrowing, and the slight downturn of her mouth suggests a thoughtful or concerned emotional state, which briefly lightens before returning to its initial pensive tone."
Ses03F_impro06_F020,sad,F,left,125.1595,134.2823,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F020.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she remains relatively still, suggesting a pensive or contemplative mood. As the video progresses, her expression shifts to one of sadness or concern, evidenced by a more pronounced frown and a downward gaze. She continues to sit still, reinforcing the impression of introspection or worry. Later, her expression returns to neutral, though a slight furrowing of her brow suggests lingering concern. Throughout the video, her body language remains static, with no significant movement or gestures, emphasizing her internal focus. The combination of her downturned mouth, downward gaze, and minimal movement contributes to an overall impression of quiet contemplation or mild distress."
Ses03F_impro06_F021,sad,F,left,136.4628,142.2035,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F021.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed off-screen to the right. Her head is tilted slightly downward, and she remains relatively still, suggesting a contemplative or passive state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition from neutrality to a more positive emotion. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts towards the camera, further reinforcing this change in focus. Throughout the video, her body language remains relatively static, with minimal movement, emphasizing the subtle shifts in her facial expressions and head position as the primary indicators of her emotional state. The combination of the slight smile, upward head tilt, and direct gaze suggests a move from a neutral or passive state to a more engaged and positive one."
Ses03F_impro06_F022,sad,F,left,142.3,146.8761,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F022.avi,"The woman begins with a neutral expression, her mouth corners slightly upturned, suggesting a relaxed demeanor. Her gaze is directed downwards towards her lap, indicating focus on something held there. She makes small hand gestures while speaking, maintaining a relatively still posture. As she continues to speak, her head tilts slightly downward, reinforcing her focused attention. Her eyebrows remain neutral throughout, showing no significant change in angle. Later, her expression shifts subtly; her mouth corners turn slightly downward, reflecting a more serious or contemplative mood. This change coincides with her continued downward gaze and subtle hand movements, suggesting she is engaged in thought or reflection. Towards the end, her expression returns to neutral, with her mouth corners relaxing back to their initial position. Throughout the video, her body language remains consistent, with minimal movement beyond the subtle hand gestures accompanying her speech. The overall impression is of a woman engaged in a thoughtful conversation, initially relaxed but becoming more serious as she speaks, before returning to a neutral state."
Ses03F_impro06_F023,sad,F,left,150.4584,155.9098,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F023.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, indicating a pensive or contemplative state. She is sitting with her hands clasped in her lap, suggesting a relaxed posture. As she speaks, her mouth moves, and her teeth become briefly visible. Her eyebrows remain relatively neutral throughout, showing no significant change in angle. Her body language remains still, with minimal movement apart from slight hand gestures while speaking. Later, her expression shifts to a more serious demeanor, with her mouth corners turning slightly upwards. This change coincides with her continued speech, suggesting a shift in the topic or tone of her conversation. Her gaze remains downward, but her head tilts slightly upwards, indicating increased engagement. Throughout the video, her facial expressions and body language suggest a transition from a neutral, contemplative state to a more serious and engaged demeanor as she speaks."
Ses03F_impro06_F024,sad,F,left,156.9111,160.2264,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F024.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she remains relatively still, suggesting a pensive or contemplative state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards briefly, indicating a fleeting smile. This change coincides with a slight upward tilt of her head, suggesting a momentary shift to a more positive or engaged emotional state. Her gaze also moves slightly upwards during this brief smile, further reinforcing this change. Following this, her expression returns to its initial neutral state, with her mouth corners returning to their slightly downturned position, and her gaze and head posture reverting to their original positions. Throughout the video, her body language remains relatively static, with minimal movement beyond the subtle shifts in head position and gaze. The overall impression is one of a transition from a neutral, possibly introspective state to a brief moment of positivity, before returning to neutrality."
Ses03F_impro06_F025,sad,F,left,160.5379,169.9277,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F025.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, and she remains relatively still, suggesting a pensive or contemplative state. As the video progresses, her expression shifts to one of concern or seriousness, marked by a slight furrowing of her brow and a more pronounced downward tilt of her head. She fidgets with her hands, indicating underlying tension or anxiety. Later, her expression returns to neutral, though her gaze remains downward, and her posture stays relatively static. Throughout the video, her facial expressions and body language suggest a transition from neutrality to concern and back to neutrality, reflecting an internal emotional shift."
Ses03F_impro06_F026,sad,F,left,172.2418,178.1159,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F026.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her hands. Her head is tilted slightly down, and she maintains a relaxed posture with minimal body movement. She fidgets with an object in her hands, suggesting a contemplative or focused state. As the video progresses, her expression shifts to a more pensive look, with subtle furrowing of her brows indicating concentration. Her gaze remains downward, and her head continues its slight tilt. Later, her expression becomes more serious, with her mouth corners turning slightly upwards, hinting at a shift towards a more positive or engaged emotional state. Throughout the video, her facial expressions remain subtle, primarily reflecting internal thought processes rather than overt emotional displays. The combination of her downward gaze, slight brow furrowing, and minimal body movement suggests a thoughtful and introspective mood that transitions from neutral to pensive and finally to a more engaged or positive state."
Ses03F_impro06_F027,sad,F,left,179.1172,182.7663,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F027.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she remains relatively still, suggesting a pensive or contemplative state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts slightly upwards, further reinforcing this change in focus. Throughout the video, her body language remains relatively static, with minimal movement, emphasizing the subtle changes in her facial expressions and head position that convey the evolution of her emotional state from neutral to mildly positive."
Ses03F_impro06_F028,sad,F,left,182.8998,187.0829,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F028.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, and she remains relatively still, suggesting a contemplative or pensive mood. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive or amused emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts from downward to directly forward, reinforcing this change in focus and attention. Throughout the video, her body language remains relatively static, with minimal movement, which emphasizes the subtle changes in her facial expressions and head position. The combination of these facial actions and head movements suggests a shift from a neutral or pensive state to a more engaged and possibly amused or positive one."
Ses03F_impro06_F029,sad,F,left,190.287,197.7854,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F029.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, indicating a pensive or contemplative state. She remains relatively still, with minimal body movement, suggesting a focused internal state. As she speaks, her mouth moves, and her teeth become briefly visible. Her eyebrows remain neutral throughout, showing no significant change in angle. Later, her mouth corners turn upwards into a brief smile, indicating a shift to a more positive emotion. This smile is accompanied by a slight upward tilt of her head, suggesting a moment of amusement or agreement. Her gaze shifts towards the camera, further reinforcing this change in focus. Throughout the video, her body language remains mostly static, with only subtle shifts in posture and hand gestures accompanying her speech. The overall impression is of a woman transitioning from a neutral, possibly thoughtful state to a brief moment of positive engagement."
Ses03F_impro06_F030,sad,F,left,198.0302,200.8115,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F030.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly to the right, and she remains relatively still, suggesting a contemplative or pensive mood. As the video progresses, her expression shifts subtly; her mouth corners turn upwards into a small smile, indicating a transition from neutrality to a more positive emotion. This change is accompanied by a slight nodding motion of her head, reinforcing the shift towards a more engaged and positive demeanor. Her gaze also becomes more direct, looking straight ahead, which further supports the interpretation of increased engagement. Throughout the video, her body language remains relaxed, with minimal movement, emphasizing the subtle nature of the emotional shift. The combination of the upward turn of her mouth corners, the nodding head, and the direct gaze all contribute to the overall impression of a transition from a neutral to a more positive emotional state."
Ses03F_impro06_F031,sad,F,left,209.022,213.0716,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F031.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, suggesting a pensive or contemplative state. She remains relatively still, with minimal body movement, indicating a focused internal state. As she speaks, her facial expressions shift subtly; her mouth moves to form words, and her eyebrows remain neutral, showing no significant change in angle. Her gaze occasionally shifts upwards, possibly towards an unseen audience or object. Her head tilts and nods slightly, emphasizing points in her speech. These subtle head movements, combined with her focused gaze and minimal body language, suggest a thoughtful and engaged demeanor. Later, her expression becomes more animated, with slight smiles appearing intermittently, reflecting moments of engagement or emphasis in her speech. Her mouth corners turn upwards during these smiles, further reinforcing the positive shift in her emotional state. Throughout the video, her body language remains relatively static, with only minor postural adjustments, maintaining a sense of calm and focus. The combination of her facial expressions, head movements, and body language suggests a transition from a neutral, contemplative state to a more engaged and positive emotional state as she speaks."
Ses03F_impro06_F032,sad,F,left,215.2521,217.0099,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F032.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, suggesting a pensive or contemplative mood. She remains relatively still, with minimal body movement, indicating a calm and focused demeanor. As she speaks, her facial expressions shift subtly; her mouth moves to form words, and her eyebrows remain relaxed. Her gaze occasionally shifts upwards, possibly towards an unseen audience or camera. There are no significant changes in her posture or body language, maintaining a consistent, seated position throughout. Later, her expression becomes more engaged, with slight upturns of her mouth corners, hinting at a positive or agreeable sentiment. This subtle change in her mouth suggests a transition from neutrality to a more positive emotional state. Her head tilts slightly upwards, further reinforcing this shift. Throughout the video, her overall demeanor remains composed and attentive, with minimal body movement and a steady gaze. The combination of her subtle facial expressions, head movements, and consistent posture suggests a thoughtful and engaged interaction, transitioning from a neutral to a more positive emotional state."
Ses03F_impro06_F033,sad,F,left,218.701,222.7061,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F033.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards. Her head is tilted slightly down, suggesting a pensive or contemplative mood. She remains relatively still, with minimal body movement, indicating a focused internal state. As she speaks, her facial expressions shift subtly; her mouth moves to form words, and her eyebrows remain neutral, showing no significant change in angle. Her gaze occasionally shifts upwards, possibly towards an unseen audience or camera, but her overall demeanor remains calm and composed. Later, her expression becomes more serious, with her mouth corners turning slightly upwards, hinting at a subtle smile. This slight upturn of her mouth suggests a transition from neutrality to a more positive or engaged emotional state. Throughout the video, her body language remains consistent, with minimal movement and a relaxed posture, reinforcing the impression of a thoughtful and introspective individual. The combination of her downward gaze, minimal body movement, and subtle facial changes suggests a progression from a neutral, contemplative state to a more engaged and positive one."
Ses03F_impro06_F034,sad,F,left,224.5529,229.893,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F034.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she remains relatively still, suggesting a pensive or contemplative mood. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her body language also becomes more animated, with subtle hand gestures accompanying her speech, further reinforcing the shift towards a more positive emotion. The combination of the upward head tilt, the small smile, and the hand gestures suggests a growing sense of confidence or enthusiasm. Throughout the video, her eyebrows remain relatively neutral, without significant furrowing or raising, which supports the interpretation that her emotions are not overly intense but rather a subtle shift towards positivity."
Ses03F_impro06_F035,sad,F,left,230.1155,232.8746,utterance_clips/Session3/Ses03F_impro06/Ses03F_impro06_F035.avi,"The woman begins with a neutral expression, her mouth corners slightly downturned, and her gaze directed downwards towards her lap. Her head is tilted slightly down, and she exhibits minimal body movement, suggesting a pensive or contemplative state. As the video progresses, her facial expressions shift subtly; her mouth corners turn upwards into a small smile, indicating a transition to a more positive emotional state. This change is accompanied by a slight upward tilt of her head, suggesting increased engagement or interest. Her gaze also shifts slightly upwards, reflecting a change in focus or attention. Throughout the video, her eyebrows remain relatively neutral, without significant furrowing or raising. She maintains a calm and composed demeanor, with no dramatic changes in posture or body language. The combination of the upward mouth corners, the slight head tilt, and the upward gaze suggests a shift from neutrality to a mild positive emotion, possibly curiosity or contentment. The overall impression is one of a calm and thoughtful individual whose subtle expressions convey a nuanced emotional journey."
